,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,Hour
128,848-07-1692,B,Abuja,Normal,Female,Health and beauty,20599.2,2,2059.92,43258.32,2019-01-12 00:00:00,2021-08-23 17:13:00,Epay,41198.4,4.761904762,2059.92,8.3,2019,1,12,17
129,301-81-8610,B,Abuja,Member,Male,Fashion accessories,9151.2,8,3660.48,76870.08,2019-03-19 00:00:00,2021-08-23 19:42:00,Card,73209.6,4.761904762,3660.48,6.7,2019,3,19,19
130,198-84-7132,B,Abuja,Member,Male,Fashion accessories,14619.6,9,6578.82,138155.22,2019-01-02 00:00:00,2021-08-23 13:40:00,Cash,131576.4,4.761904762,6578.82,7.0,2019,1,2,13
131,650-98-6268,B,Abuja,Member,Female,Food and beverages,7513.200000000001,3,1126.98,23666.58,2019-03-20 00:00:00,2021-08-23 13:53:00,Card,22539.6,4.761904762,1126.98,8.0,2019,3,20,13
132,741-73-3559,B,Abuja,Normal,Male,Sports and travel,24217.2,5,6054.299999999999,127140.3,2019-02-27 00:00:00,2021-08-23 17:27:00,Cash,121086.0,4.761904762,6054.299999999999,6.9,2019,2,27,17
133,286-75-7818,B,Abuja,Normal,Male,Fashion accessories,24868.8,2,2486.88,52224.48,2019-01-31 00:00:00,2021-08-23 19:48:00,Card,49737.6,4.761904762,2486.88,6.9,2019,1,31,19
134,616-87-0016,B,Abuja,Normal,Male,Fashion accessories,34394.4,7,12038.04,252798.84,2019-03-09 00:00:00,2021-08-23 14:36:00,Card,240760.8,4.761904762,12038.04,9.6,2019,3,9,14
135,837-55-7229,B,Abuja,Normal,Female,Fashion accessories,17078.399999999998,1,853.92,17932.32,2019-02-22 00:00:00,2021-08-23 18:19:00,Card,17078.399999999998,4.761904762,853.92,6.8,2019,2,22,18
136,394-30-3170,B,Abuja,Member,Female,Sports and travel,31834.800000000003,8,12733.92,267412.32,2019-03-22 00:00:00,2021-08-23 19:35:00,Card,254678.4,4.761904762,12733.92,4.3,2019,3,22,19
137,390-80-5128,B,Abuja,Member,Female,Health and beauty,6893.999999999999,1,344.7,7238.700000000001,2019-01-28 00:00:00,2021-08-23 17:58:00,Card,6893.999999999999,4.761904762,344.7,9.5,2019,1,28,17
138,296-11-7041,B,Abuja,Member,Female,Health and beauty,9745.2,1,487.26,10232.46,2019-01-12 00:00:00,2021-08-23 20:07:00,Card,9745.2,4.761904762,487.26,5.3,2019,1,12,20
139,449-27-2918,B,Abuja,Member,Female,Sports and travel,14083.2,1,704.16,14787.36,2019-03-26 00:00:00,2021-08-23 11:02:00,Card,14083.2,4.761904762,704.16,9.6,2019,3,26,11
140,891-01-7034,B,Abuja,Normal,Female,Electronic accessories,26895.6,6,8068.68,169442.28,2019-01-01 00:00:00,2021-08-23 19:07:00,Cash,161373.6,4.761904762,8068.68,6.7,2019,1,1,19
141,744-09-5786,B,Abuja,Normal,Male,Electronic accessories,7923.6,6,2377.08,49918.67999999999,2019-01-02 00:00:00,2021-08-23 18:50:00,Cash,47541.6,4.761904762,2377.08,7.6,2019,1,2,18
142,767-54-1907,B,Abuja,Member,Female,Fashion accessories,10641.6,5,2660.4,55868.4,2019-02-13 00:00:00,2021-08-23 16:59:00,Cash,53208.00000000001,4.761904762,2660.4,6.9,2019,2,13,16
143,710-46-4433,B,Abuja,Member,Female,Food and beverages,27864.000000000004,9,12538.8,263314.8,2019-02-15 00:00:00,2021-08-23 14:15:00,Card,250776.0,4.761904762,12538.8,4.5,2019,2,15,14
144,533-33-5337,B,Abuja,Normal,Male,Electronic accessories,28580.4,10,14290.2,300094.2,2019-02-07 00:00:00,2021-08-23 20:24:00,Cash,285804.0,4.761904762,14290.2,6.2,2019,2,7,20
145,234-03-4040,B,Abuja,Member,Female,Food and beverages,26298.0,10,13149.0,276129.0,2019-03-03 00:00:00,2021-08-23 12:25:00,Card,262980.0,4.761904762,13149.0,8.7,2019,3,3,12
146,554-53-3790,B,Abuja,Normal,Male,Sports and travel,13327.2,6,3998.16,83961.36,2019-03-22 00:00:00,2021-08-23 18:33:00,Cash,79963.2,4.761904762,3998.16,4.5,2019,3,22,18
147,731-59-7531,B,Abuja,Member,Male,Health and beauty,26125.2,8,10450.08,219451.68,2019-03-30 00:00:00,2021-08-23 17:58:00,Cash,209001.6,4.761904762,10450.08,4.6,2019,3,30,17
148,701-69-8742,B,Abuja,Normal,Male,Sports and travel,12373.2,10,6186.599999999999,129918.6,2019-03-16 00:00:00,2021-08-23 10:11:00,Epay,123732.0,4.761904762,6186.599999999999,6.7,2019,3,16,10
149,305-18-3552,B,Abuja,Member,Male,Home and lifestyle,21736.8,10,10868.4,228236.4,2019-02-12 00:00:00,2021-08-23 16:19:00,Cash,217368.0,4.761904762,10868.4,6.0,2019,2,12,16
150,438-01-4015,B,Abuja,Member,Female,Sports and travel,17816.4,4,3563.28,74828.88,2019-03-21 00:00:00,2021-08-23 15:25:00,Epay,71265.6,4.761904762,3563.28,6.6,2019,3,21,15
151,709-58-4068,B,Abuja,Normal,Female,Fashion accessories,14792.4,10,7396.200000000001,155320.2,2019-02-28 00:00:00,2021-08-23 14:42:00,Cash,147924.0,4.761904762,7396.200000000001,7.3,2019,2,28,14
152,627-95-3243,B,Abuja,Member,Female,Home and lifestyle,27964.800000000003,9,12584.159999999998,264267.36,2019-02-04 00:00:00,2021-08-23 13:21:00,Epay,251683.2,4.761904762,12584.159999999998,9.8,2019,2,4,13
153,686-41-0932,B,Abuja,Normal,Female,Fashion accessories,12492.000000000002,2,1249.2,26233.2,2019-03-13 00:00:00,2021-08-23 19:48:00,Epay,24984.000000000004,4.761904762,1249.2,8.2,2019,3,13,19
154,608-04-3797,B,Abuja,Member,Female,Health and beauty,9115.2,8,3646.08,76567.68,2019-03-05 00:00:00,2021-08-23 20:24:00,Epay,72921.6,4.761904762,3646.08,8.7,2019,3,5,20
155,437-53-3084,B,Abuja,Normal,Male,Fashion accessories,35960.4,2,3596.0399999999995,75516.84,2019-02-26 00:00:00,2021-08-23 11:48:00,Epay,71920.8,4.761904762,3596.0399999999995,7.1,2019,2,26,11
156,632-32-4574,B,Abuja,Normal,Male,Sports and travel,27331.2,8,10932.48,229582.08,2019-03-20 00:00:00,2021-08-23 14:14:00,Cash,218649.6,4.761904762,10932.48,5.5,2019,3,20,14
157,401-18-8016,B,Abuja,Member,Female,Sports and travel,35326.8,1,1766.34,37093.14,2019-01-21 00:00:00,2021-08-23 17:36:00,Cash,35326.8,4.761904762,1766.34,8.9,2019,1,21,17
158,277-63-2961,B,Abuja,Member,Male,Sports and travel,26629.2,1,1331.46,27960.66,2019-02-03 00:00:00,2021-08-23 15:53:00,Card,26629.2,4.761904762,1331.46,5.4,2019,2,3,15
159,282-35-2475,B,Abuja,Normal,Female,Sports and travel,33591.6,2,3359.16,70542.36,2019-03-25 00:00:00,2021-08-23 17:53:00,Cash,67183.2,4.761904762,3359.16,6.3,2019,3,25,17
160,511-54-3087,B,Abuja,Normal,Male,Sports and travel,31842.0,1,1592.1,33434.1,2019-02-25 00:00:00,2021-08-23 16:36:00,Card,31842.0,4.761904762,1592.1,9.5,2019,2,25,16
161,387-49-4215,B,Abuja,Member,Female,Sports and travel,17460.0,3,2619.0,54999.0,2019-01-08 00:00:00,2021-08-23 12:50:00,Cash,52380.0,4.761904762,2619.0,6.7,2019,1,8,12
162,862-17-9201,B,Abuja,Normal,Female,Food and beverages,30258.0,6,9077.4,190625.4,2019-01-29 00:00:00,2021-08-23 10:48:00,Card,181548.0,4.761904762,9077.4,7.7,2019,1,29,10
163,291-21-5991,B,Abuja,Member,Male,Health and beauty,22064.4,5,5516.1,115838.1,2019-03-29 00:00:00,2021-08-23 14:28:00,Cash,110322.0,4.761904762,5516.1,7.0,2019,3,29,14
164,347-72-6115,B,Abuja,Member,Female,Sports and travel,32666.4,7,11433.24,240098.04,2019-01-16 00:00:00,2021-08-23 18:03:00,Card,228664.8,4.761904762,11433.24,6.2,2019,1,16,18
165,425-85-2085,B,Abuja,Member,Male,Health and beauty,19749.6,5,4937.4,103685.4,2019-03-29 00:00:00,2021-08-23 16:48:00,Epay,98748.0,4.761904762,4937.4,9.8,2019,3,29,16
166,734-91-1155,B,Abuja,Normal,Female,Electronic accessories,16455.6,3,2468.34,51835.14,2019-03-26 00:00:00,2021-08-23 10:34:00,Card,49366.8,4.761904762,2468.34,7.7,2019,3,26,10
167,286-62-6248,B,Abuja,Normal,Male,Fashion accessories,14115.6,4,2823.1200000000003,59285.52,2019-01-16 00:00:00,2021-08-23 20:03:00,Card,56462.4,4.761904762,2823.1200000000003,9.0,2019,1,16,20
168,339-38-9982,B,Abuja,Member,Male,Fashion accessories,21549.6,2,2154.96,45254.16,2019-01-13 00:00:00,2021-08-23 14:55:00,Epay,43099.2,4.761904762,2154.96,6.7,2019,1,13,14
169,827-44-5872,B,Abuja,Member,Female,Food and beverages,19569.6,10,9784.8,205480.8,2019-02-07 00:00:00,2021-08-23 11:28:00,Card,195696.0,4.761904762,9784.8,6.1,2019,2,7,11
170,857-67-9057,B,Abuja,Normal,Male,Electronic accessories,8262.0,10,4131.0,86751.0,2019-02-06 00:00:00,2021-08-23 19:20:00,Epay,82620.0,4.761904762,4131.0,8.2,2019,2,6,19
171,339-12-4827,B,Abuja,Member,Female,Fashion accessories,26625.6,1,1331.28,27956.88,2019-01-05 00:00:00,2021-08-23 11:32:00,Card,26625.6,4.761904762,1331.28,5.0,2019,1,5,11
172,173-50-1108,B,Abuja,Member,Female,Sports and travel,7264.8,4,1452.9600000000005,30512.16,2019-02-13 00:00:00,2021-08-23 12:14:00,Card,29059.2,4.761904762,1452.9600000000005,5.0,2019,2,13,12
173,841-18-8232,B,Abuja,Normal,Female,Food and beverages,25632.0,1,1281.6,26913.6,2019-01-05 00:00:00,2021-08-23 20:40:00,Card,25632.0,4.761904762,1281.6,9.2,2019,1,5,20
174,701-23-5550,B,Abuja,Member,Male,Home and lifestyle,13971.6,4,2794.32,58680.72,2019-03-19 00:00:00,2021-08-23 13:40:00,Epay,55886.4,4.761904762,2794.32,4.9,2019,3,19,13
175,539-21-7227,B,Abuja,Normal,Female,Sports and travel,18554.4,5,4638.6,97410.6,2019-01-26 00:00:00,2021-08-23 17:45:00,Cash,92772.0,4.761904762,4638.6,4.2,2019,1,26,17
176,747-58-7183,B,Abuja,Normal,Male,Fashion accessories,20617.2,3,3092.5800000000004,64944.18,2019-02-09 00:00:00,2021-08-23 20:31:00,Epay,61851.6,4.761904762,3092.5800000000004,6.5,2019,2,9,20
177,582-52-8065,B,Abuja,Normal,Female,Fashion accessories,19551.6,9,8798.22,184762.62,2019-02-22 00:00:00,2021-08-23 10:49:00,Cash,175964.4,4.761904762,8798.22,8.9,2019,2,22,10
178,210-57-1719,B,Abuja,Normal,Female,Health and beauty,20966.4,9,9434.88,198132.48,2019-02-05 00:00:00,2021-08-23 12:34:00,Cash,188697.6,4.761904762,9434.88,9.7,2019,2,5,12
179,356-44-8813,B,Abuja,Normal,Male,Home and lifestyle,13492.8,3,2023.9200000000003,42502.32000000001,2019-01-20 00:00:00,2021-08-23 13:45:00,Card,40478.4,4.761904762,2023.9200000000003,7.7,2019,1,20,13
180,198-66-9832,B,Abuja,Member,Female,Fashion accessories,25934.4,2,2593.44,54462.24,2019-02-04 00:00:00,2021-08-23 19:38:00,Cash,51868.8,4.761904762,2593.44,9.5,2019,2,4,19
181,174-75-0888,B,Abuja,Normal,Male,Electronic accessories,7768.799999999999,9,3495.96,73415.15999999999,2019-03-14 00:00:00,2021-08-23 12:32:00,Cash,69919.2,4.761904762,3495.96,7.3,2019,3,14,12
182,134-54-4720,B,Abuja,Normal,Female,Electronic accessories,15271.2,8,6108.48,128278.08000000002,2019-01-30 00:00:00,2021-08-23 13:58:00,Epay,122169.6,4.761904762,6108.48,5.7,2019,1,30,13
183,514-37-2845,B,Abuja,Normal,Male,Fashion accessories,35730.0,2,3573.0000000000005,75033.0,2019-03-20 00:00:00,2021-08-23 13:02:00,Cash,71460.0,4.761904762,3573.0000000000005,9.0,2019,3,20,13
184,241-11-2261,B,Abuja,Normal,Female,Fashion accessories,28749.6,7,10062.36,211309.56,2019-01-10 00:00:00,2021-08-23 10:33:00,Card,201247.2,4.761904762,10062.36,5.5,2019,1,10,10
185,834-83-1826,B,Abuja,Member,Female,Home and lifestyle,29534.4,5,7383.6,155055.6,2019-02-25 00:00:00,2021-08-23 17:16:00,Card,147672.0,4.761904762,7383.6,7.6,2019,2,25,17
186,343-61-3544,B,Abuja,Member,Male,Sports and travel,9601.2,10,4800.6,100812.6,2019-01-29 00:00:00,2021-08-23 11:48:00,Cash,96012.0,4.761904762,4800.6,8.6,2019,1,29,11
187,355-34-6244,B,Abuja,Normal,Male,Food and beverages,26060.4,2,2606.04,54726.84,2019-01-13 00:00:00,2021-08-23 19:55:00,Card,52120.8,4.761904762,2606.04,8.1,2019,1,13,19
188,339-96-8318,B,Abuja,Member,Male,Fashion accessories,29271.6,7,10245.06,215146.26,2019-03-01 00:00:00,2021-08-23 19:49:00,Epay,204901.2,4.761904762,10245.06,6.3,2019,3,1,19
189,458-61-0011,B,Abuja,Normal,Male,Food and beverages,21708.0,4,4341.6,91173.6,2019-02-20 00:00:00,2021-08-23 18:43:00,Cash,86832.0,4.761904762,4341.6,5.8,2019,2,20,18
190,207-73-1363,B,Abuja,Normal,Male,Health and beauty,25023.6,2,2502.36,52549.56,2019-03-01 00:00:00,2021-08-23 12:15:00,Epay,50047.2,4.761904762,2502.36,8.1,2019,3,1,12
191,359-90-3665,B,Abuja,Member,Female,Fashion accessories,6508.799999999999,4,1301.76,27336.960000000003,2019-01-14 00:00:00,2021-08-23 18:03:00,Card,26035.2,4.761904762,1301.76,9.5,2019,1,14,18
192,375-72-3056,B,Abuja,Normal,Male,Sports and travel,22701.6,3,3405.24,71510.04000000001,2019-01-19 00:00:00,2021-08-23 15:58:00,Epay,68104.8,4.761904762,3405.24,7.0,2019,1,19,15
193,585-11-6748,B,Abuja,Member,Male,Sports and travel,34848.0,3,5227.2,109771.2,2019-03-15 00:00:00,2021-08-23 13:05:00,Cash,104544.0,4.761904762,5227.2,5.3,2019,3,15,13
194,470-31-3286,B,Abuja,Normal,Male,Health and beauty,5335.2,3,800.2800000000001,16805.88,2019-03-01 00:00:00,2021-08-23 11:30:00,Card,16005.6,4.761904762,800.2800000000001,8.7,2019,3,1,11
195,642-30-6693,B,Abuja,Normal,Female,Sports and travel,19623.6,6,5887.079999999999,123628.68,2019-03-17 00:00:00,2021-08-23 13:54:00,Epay,117741.6,4.761904762,5887.079999999999,7.8,2019,3,17,13
196,830-58-2383,B,Abuja,Normal,Male,Home and lifestyle,11430.0,4,2286.0,48006.0,2019-02-08 00:00:00,2021-08-23 15:26:00,Cash,45720.0,4.761904762,2286.0,8.6,2019,2,8,15
197,349-97-8902,B,Abuja,Member,Male,Food and beverages,20840.4,2,2084.04,43764.84,2019-01-17 00:00:00,2021-08-23 10:37:00,Epay,41680.8,4.761904762,2084.04,8.9,2019,1,17,10
198,789-23-8625,B,Abuja,Member,Male,Fashion accessories,33559.2,3,5033.879999999999,105711.48,2019-01-24 00:00:00,2021-08-23 11:45:00,Cash,100677.6,4.761904762,5033.879999999999,7.2,2019,1,24,11
199,327-40-9673,B,Abuja,Member,Male,Sports and travel,26136.0,6,7840.8,164656.8,2019-01-13 00:00:00,2021-08-23 19:51:00,Cash,156816.0,4.761904762,7840.8,6.9,2019,1,13,19
200,670-79-6321,B,Abuja,Member,Female,Home and lifestyle,34052.4,7,11918.339999999998,250285.14,2019-01-17 00:00:00,2021-08-23 15:27:00,Card,238366.8,4.761904762,11918.339999999998,4.9,2019,1,17,15
201,852-62-7105,B,Abuja,Normal,Female,Fashion accessories,29970.0,10,14985.0,314685.0,2019-01-12 00:00:00,2021-08-23 11:25:00,Card,299700.0,4.761904762,14985.0,4.4,2019,1,12,11
202,598-06-7312,B,Abuja,Member,Male,Fashion accessories,32886.0,1,1644.3,34530.3,2019-02-16 00:00:00,2021-08-23 15:42:00,Cash,32886.0,4.761904762,1644.3,6.8,2019,2,16,15
203,135-13-8269,B,Abuja,Member,Female,Food and beverages,28396.8,2,2839.68,59633.28,2019-01-26 00:00:00,2021-08-23 16:04:00,Cash,56793.6,4.761904762,2839.68,9.1,2019,1,26,16
204,628-90-8624,B,Abuja,Member,Male,Health and beauty,29728.8,10,14864.4,312152.4,2019-03-14 00:00:00,2021-08-23 14:41:00,Cash,297288.0,4.761904762,14864.4,5.0,2019,3,14,14
205,420-04-7590,B,Abuja,Normal,Male,Home and lifestyle,35892.0,3,5383.8,113059.8,2019-03-18 00:00:00,2021-08-23 11:29:00,Epay,107676.0,4.761904762,5383.8,4.7,2019,3,18,11
206,182-88-2763,B,Abuja,Member,Male,Food and beverages,28767.6,3,4315.139999999999,90617.94,2019-03-20 00:00:00,2021-08-23 19:28:00,Card,86302.8,4.761904762,4315.139999999999,5.0,2019,3,20,19
207,188-55-0967,B,Abuja,Member,Male,Health and beauty,23929.2,10,11964.6,251256.6,2019-01-15 00:00:00,2021-08-23 15:01:00,Card,239292.00000000003,4.761904762,11964.6,5.0,2019,1,15,15
208,364-33-8584,B,Abuja,Member,Female,Food and beverages,6346.799999999999,5,1586.6999999999998,33320.700000000004,2019-03-08 00:00:00,2021-08-23 15:27:00,Cash,31734.000000000004,4.761904762,1586.6999999999998,8.5,2019,3,8,15
209,665-63-9737,B,Abuja,Normal,Male,Fashion accessories,18871.2,3,2830.68,59444.28,2019-02-27 00:00:00,2021-08-23 17:36:00,Epay,56613.6,4.761904762,2830.68,7.5,2019,2,27,17
210,695-09-5146,B,Abuja,Member,Female,Food and beverages,35564.4,3,5334.66,112027.86,2019-02-23 00:00:00,2021-08-23 20:00:00,Epay,106693.2,4.761904762,5334.66,6.4,2019,2,23,20
211,794-32-2436,B,Abuja,Member,Male,Electronic accessories,20041.2,2,2004.12,42086.52,2019-03-27 00:00:00,2021-08-23 15:08:00,Epay,40082.4,4.761904762,2004.12,6.0,2019,3,27,15
212,574-31-8277,B,Abuja,Member,Male,Fashion accessories,12106.8,1,605.34,12712.14,2019-03-20 00:00:00,2021-08-23 19:55:00,Cash,12106.8,4.761904762,605.34,5.6,2019,3,20,19
213,369-82-2676,B,Abuja,Normal,Male,Electronic accessories,27237.6,5,6809.4,142997.4,2019-01-15 00:00:00,2021-08-23 18:22:00,Epay,136188.0,4.761904762,6809.4,7.8,2019,1,15,18
214,563-47-4072,B,Abuja,Normal,Female,Health and beauty,20091.6,6,6027.48,126577.08,2019-01-22 00:00:00,2021-08-23 11:52:00,Cash,120549.6,4.761904762,6027.48,9.9,2019,1,22,11
215,149-15-7606,B,Abuja,Member,Male,Sports and travel,13435.2,9,6045.84,126962.64,2019-03-06 00:00:00,2021-08-23 15:31:00,Epay,120916.8,4.761904762,6045.84,5.1,2019,3,6,15
216,133-77-3154,B,Abuja,Member,Male,Fashion accessories,21664.8,4,4332.96,90992.16,2019-02-16 00:00:00,2021-08-23 18:04:00,Card,86659.2,4.761904762,4332.96,9.4,2019,2,16,18
217,322-02-2271,B,Abuja,Normal,Female,Sports and travel,15469.2,3,2320.38,48727.98,2019-02-03 00:00:00,2021-08-23 11:46:00,Cash,46407.6,4.761904762,2320.38,9.3,2019,2,3,11
218,725-67-2480,B,Abuja,Member,Female,Fashion accessories,21150.0,6,6345.0,133245.0,2019-03-24 00:00:00,2021-08-23 18:14:00,Card,126900.0,4.761904762,6345.0,5.9,2019,3,24,18
219,779-42-2410,B,Abuja,Member,Male,Food and beverages,20786.4,3,3117.96,65477.15999999999,2019-02-20 00:00:00,2021-08-23 13:06:00,Epay,62359.2,4.761904762,3117.96,7.7,2019,2,20,13
220,190-14-3147,B,Abuja,Normal,Female,Health and beauty,6469.2,4,1293.84,27170.64,2019-02-23 00:00:00,2021-08-23 20:43:00,Epay,25876.8,4.761904762,1293.84,6.4,2019,2,23,20
221,679-22-6530,B,Abuja,Normal,Female,Sports and travel,14623.2,2,1462.3200000000002,30708.72,2019-01-17 00:00:00,2021-08-23 10:01:00,Card,29246.4,4.761904762,1462.3200000000002,4.1,2019,1,17,10
222,642-61-4706,B,Abuja,Member,Male,Food and beverages,33624.0,2,3362.4,70610.4,2019-03-30 00:00:00,2021-08-23 16:34:00,Cash,67248.0,4.761904762,3362.4,5.5,2019,3,30,16
223,576-31-4774,B,Abuja,Normal,Female,Health and beauty,26427.6,3,3964.14,83246.94,2019-03-02 00:00:00,2021-08-23 13:10:00,Epay,79282.8,4.761904762,3964.14,4.0,2019,3,2,13
224,242-11-3142,B,Abuja,Member,Male,Fashion accessories,30157.2,2,3015.7200000000003,63330.12,2019-02-24 00:00:00,2021-08-23 19:57:00,Cash,60314.4,4.761904762,3015.7200000000003,4.6,2019,2,24,19
225,752-23-3760,B,Abuja,Member,Female,Sports and travel,23068.8,7,8074.08,169555.68000000002,2019-02-19 00:00:00,2021-08-23 19:29:00,Card,161481.6,4.761904762,8074.08,7.3,2019,2,19,19
226,528-87-5606,B,Abuja,Member,Female,Electronic accessories,14212.8,1,710.64,14923.439999999997,2019-02-12 00:00:00,2021-08-23 19:43:00,Cash,14212.8,4.761904762,710.64,6.5,2019,2,12,19
227,320-85-2052,B,Abuja,Normal,Female,Sports and travel,12531.6,1,626.5799999999999,13158.18,2019-01-14 00:00:00,2021-08-23 10:11:00,Card,12531.6,4.761904762,626.5799999999999,7.0,2019,1,14,10
228,510-79-0415,B,Abuja,Member,Female,Sports and travel,8308.8,6,2492.64,52345.44,2019-01-24 00:00:00,2021-08-23 19:20:00,Epay,49852.8,4.761904762,2492.64,4.9,2019,1,24,19
229,241-96-5076,B,Abuja,Member,Female,Home and lifestyle,17676.0,2,1767.6,37119.6,2019-01-08 00:00:00,2021-08-23 12:58:00,Card,35352.0,4.761904762,1767.6,6.4,2019,1,8,12
230,767-97-4650,B,Abuja,Member,Female,Sports and travel,23338.8,2,2333.88,49011.48,2019-01-08 00:00:00,2021-08-23 11:59:00,Card,46677.6,4.761904762,2333.88,8.0,2019,1,8,11
231,826-58-8051,B,Abuja,Normal,Male,Home and lifestyle,22388.4,4,4477.679999999999,94031.28,2019-01-06 00:00:00,2021-08-23 19:46:00,Epay,89553.59999999999,4.761904762,4477.679999999999,4.3,2019,1,6,19
232,176-64-7711,B,Abuja,Normal,Male,Food and beverages,11635.2,3,1745.28,36650.88,2019-03-27 00:00:00,2021-08-23 19:11:00,Card,34905.6,4.761904762,1745.28,4.3,2019,3,27,19
233,191-29-0321,B,Abuja,Member,Female,Fashion accessories,7117.2,10,3558.6,74730.6,2019-02-27 00:00:00,2021-08-23 18:57:00,Card,71172.0,4.761904762,3558.6,5.0,2019,2,27,18
234,729-06-2010,B,Abuja,Member,Male,Health and beauty,28969.2,9,13036.14,273758.94,2019-01-06 00:00:00,2021-08-23 11:18:00,Cash,260722.8,4.761904762,13036.14,9.2,2019,1,6,11
235,640-48-5028,B,Abuja,Member,Female,Home and lifestyle,31820.4,9,14319.18,300702.78,2019-03-02 00:00:00,2021-08-23 12:40:00,Cash,286383.6,4.761904762,14319.18,6.3,2019,3,2,12
236,186-79-9562,B,Abuja,Normal,Male,Health and beauty,25837.2,7,9043.02,189903.42,2019-03-29 00:00:00,2021-08-23 14:06:00,Cash,180860.4,4.761904762,9043.02,8.9,2019,3,29,14
237,834-45-5519,B,Abuja,Normal,Female,Electronic accessories,15480.0,4,3096.0,65016.0,2019-01-31 00:00:00,2021-08-23 20:48:00,Epay,61920.0,4.761904762,3096.0,7.6,2019,1,31,20
238,821-14-9046,B,Abuja,Member,Female,Fashion accessories,6292.8,6,1887.84,39644.64,2019-01-18 00:00:00,2021-08-23 15:04:00,Card,37756.8,4.761904762,1887.84,6.1,2019,1,18,15
239,418-05-0656,B,Abuja,Normal,Female,Fashion accessories,9201.6,7,3220.56,67631.76,2019-02-02 00:00:00,2021-08-23 20:42:00,Cash,64411.2,4.761904762,3220.56,7.1,2019,2,2,20
240,776-68-1096,B,Abuja,Normal,Male,Home and lifestyle,15883.2,3,2382.48,50032.08,2019-03-18 00:00:00,2021-08-23 13:45:00,Card,47649.600000000006,4.761904762,2382.48,7.9,2019,3,18,13
241,434-35-9162,B,Abuja,Member,Male,Food and beverages,8402.4,4,1680.48,35290.079999999994,2019-02-04 00:00:00,2021-08-23 18:53:00,Epay,33609.6,4.761904762,1680.48,7.4,2019,2,4,18
242,174-64-0215,B,Abuja,Normal,Male,Sports and travel,25106.4,10,12553.2,263617.2,2019-03-05 00:00:00,2021-08-23 17:49:00,Card,251064.0,4.761904762,12553.2,8.9,2019,3,5,17
243,299-29-0180,B,Abuja,Member,Female,Home and lifestyle,18784.8,7,6574.679999999999,138068.28,2019-03-09 00:00:00,2021-08-23 10:54:00,Cash,131493.6,4.761904762,6574.679999999999,9.3,2019,3,9,10
244,438-23-1242,B,Abuja,Normal,Male,Electronic accessories,27316.8,7,9560.88,200778.48000000004,2019-01-24 00:00:00,2021-08-23 10:38:00,Epay,191217.6,4.761904762,9560.88,8.9,2019,1,24,10
245,238-45-6950,B,Abuja,Member,Male,Food and beverages,19339.2,1,966.9600000000002,20306.160000000003,2019-03-01 00:00:00,2021-08-23 20:03:00,Epay,19339.2,4.761904762,966.9600000000002,6.4,2019,3,1,20
246,197-77-7132,B,Abuja,Member,Male,Electronic accessories,32961.6,8,13184.64,276877.44,2019-01-12 00:00:00,2021-08-23 18:22:00,Epay,263692.8,4.761904762,13184.64,6.0,2019,1,12,18
247,457-13-1708,B,Abuja,Member,Male,Fashion accessories,23482.800000000003,10,11741.4,246569.4,2019-01-08 00:00:00,2021-08-23 19:07:00,Card,234828.0,4.761904762,11741.4,5.2,2019,1,8,19
248,487-79-6868,B,Abuja,Member,Female,Home and lifestyle,4424.4,9,1990.98,41810.58,2019-03-26 00:00:00,2021-08-23 19:28:00,Card,39819.6,4.761904762,1990.98,8.0,2019,3,26,19
249,210-30-7976,B,Abuja,Member,Female,Fashion accessories,8035.2,4,1607.0399999999995,33747.84,2019-03-14 00:00:00,2021-08-23 11:16:00,Epay,32140.8,4.761904762,1607.0399999999995,4.1,2019,3,14,11
